WBGene00222349_2,NO_SP
WBGene00222349_3,NO_SP
WBGene00222349_4,NO_SP
WBGene00222380,NO_SP
WBGene00222380_2,NO_SP
WBGene00222380_3,NO_SP
WBGene00222380_4,NO_SP
WBGene00222380_5,NO_SP
WBGene00222380_6,NO_SP
WBGene00222380_7,NO_SP
WBGene00222380_8,NO_SP
WBGene00222380_9,NO_SP
WBGene00222380_10,NO_SP
WBGene00222380_11,NO_SP
WBGene00222380_12,NO_SP
WBGene00222403,NO_SP
WBGene00222403_2,NO_SP
WBGene00222403_3,NO_SP
WBGene00222403_4,NO_SP
WBGene00222432,NO_SP
WBGene00222432_2,NO_SP
WBGene00222459,NO_SP
WBGene00222459_2,NO_SP
WBGene00222464,NO_SP
WBGene00222464_2,NO_SP
WBGene00222464_3,NO_SP
WBGene00222503,NO_SP
WBGene00222503_2,NO_SP
WBGene00222515,NO_SP
WBGene00222520,NO_SP
WBGene00222520_2,NO_SP
WBGene00222520_3,NO_SP
WBGene00222523,NO_SP
WBGene00222523_2,NO_SP
WBGene00222523_3,NO_SP
WBGene00222523_4,NO_SP
WBGene00222523_5,NO_SP
WBGene00222523_6,NO_SP
WBGene00222523_7,NO_SP
WBGene00222523_8,NO_SP
WBGene00222523_9,NO_SP
WBGene00222523_10,NO_SP
WBGene00222523_11,NO_SP
WBGene00222523_12,NO_SP
WBGene00222557,NO_SP
WBGene00222557_2,NO_SP
WBGene00222576,NO_SP
WBGene00222576_2,NO_SP
WBGene00222576_3,NO_SP
WBGene00222590,SP
WBGene00222590_2,SP
WBGene00222590_3,SP
WBGene00222590_4,SP
WBGene00222590_5,SP
WBGene00222590_6,SP
WBGene00222590_7,SP
WBGene00222590_8,SP
WBGene00222590_9,SP
WBGene00222592,NO_SP
WBGene00222592_2,NO_SP
WBGene00222624,NO_SP
WBGene00222624_2,NO_SP
WBGene00222624_3,NO_SP
WBGene00222624_4,NO_SP
WBGene00222624_5,NO_SP
WBGene00222624_6,NO_SP
WBGene00222625,NO_SP
WBGene00222625_2,NO_SP
WBGene00222625_3,NO_SP
WBGene00222625_4,NO_SP
WBGene00222641,NO_SP
WBGene00222681,NO_SP
WBGene00222681_2,NO_SP
WBGene00222681_3,NO_SP
WBGene00222681_4,NO_SP
WBGene00222681_5,NO_SP
WBGene00222681_6,NO_SP
WBGene00222681_7,NO_SP
WBGene00222681_8,NO_SP
WBGene00222695,NO_SP
WBGene00222695_2,NO_SP
WBGene00222722,NO_SP
WBGene00222722_2,NO_SP
WBGene00222722_3,NO_SP
WBGene00222722_4,NO_SP
WBGene00222722_5,NO_SP
WBGene00222722_6,NO_SP
WBGene00222722_7,NO_SP
WBGene00222722_8,NO_SP
WBGene00222722_9,NO_SP
WBGene00222722_10,NO_SP
WBGene00222760,NO_SP
WBGene00222760_2,NO_SP
WBGene00222760_3,NO_SP
WBGene00222760_4,NO_SP
WBGene00222778,NO_SP
WBGene00222778_2,NO_SP
WBGene00222778_3,NO_SP
WBGene00222778_4,NO_SP
WBGene00222778_5,NO_SP
WBGene00222780,NO_SP
WBGene00222780_2,NO_SP
WBGene00222795,NO_SP
WBGene00222830,NO_SP
WBGene00222830_2,NO_SP
WBGene00222893,NO_SP
WBGene00222893_2,NO_SP
WBGene00222893_3,NO_SP
WBGene00222893_4,NO_SP
WBGene00222893_5,NO_SP
WBGene00222893_6,NO_SP
WBGene00222893_7,NO_SP
WBGene00222893_8,NO_SP
WBGene00222893_9,NO_SP
WBGene00222893_10,NO_SP
WBGene00222893_11,NO_SP
WBGene00222893_12,NO_SP
WBGene00222919,NO_SP
WBGene00222919_2,NO_SP
WBGene00222921,NO_SP
WBGene00222927,NO_SP
WBGene00222927_2,NO_SP
WBGene00222927_3,NO_SP
WBGene00222927_4,NO_SP
WBGene00222927_5,NO_SP
WBGene00222927_6,NO_SP
WBGene00222940,NO_SP
WBGene00222969,NO_SP
WBGene00223015,NO_SP
WBGene00223015_2,NO_SP
WBGene00223034,SP
WBGene00223034_2,SP
WBGene00223034_3,SP
WBGene00223034_4,NO_SP
WBGene00223034_5,NO_SP
WBGene00223034_6,NO_SP
WBGene00223058,NO_SP
WBGene00223058_2,NO_SP
WBGene00223058_3,NO_SP
WBGene00223058_4,NO_SP
WBGene00223086,NO_SP
WBGene00223086_2,NO_SP
WBGene00223086_3,NO_SP
WBGene00223086_4,NO_SP
WBGene00223086_5,NO_SP
WBGene00223086_6,NO_SP
WBGene00223119,NO_SP
WBGene00223119_2,NO_SP
WBGene00223119_3,NO_SP
WBGene00223119_4,NO_SP
WBGene00223119_5,NO_SP
WBGene00223119_6,NO_SP
WBGene00223119_7,NO_SP
WBGene00223119_8,NO_SP
WBGene00223119_9,NO_SP
WBGene00223122,SP
WBGene00223122_2,SP
WBGene00223122_3,SP
WBGene00223122_4,SP
WBGene00223122_5,SP
WBGene00223122_6,SP
WBGene00223122_7,SP
WBGene00223122_8,SP
WBGene00223122_9,NO_SP
WBGene00223122_10,NO_SP
WBGene00223122_11,NO_SP
WBGene00223122_12,NO_SP
WBGene00223122_13,NO_SP
WBGene00223122_14,NO_SP
WBGene00223122_15,NO_SP
WBGene00223122_16,NO_SP
WBGene00223122_17,SP
WBGene00223122_18,SP
WBGene00223122_19,SP
WBGene00223122_20,SP
WBGene00223122_21,SP
WBGene00223122_22,SP
WBGene00223122_23,SP
WBGene00223122_24,SP
WBGene00223122_25,NO_SP
WBGene00223122_26,NO_SP
WBGene00223122_27,NO_SP
WBGene00223122_28,NO_SP
WBGene00223129,NO_SP
WBGene00223141,NO_SP
WBGene00223147,SP
WBGene00223147_2,SP
WBGene00223147_3,SP
WBGene00223147_4,SP
WBGene00223150,NO_SP
WBGene00223150_2,NO_SP
WBGene00223150_3,NO_SP
WBGene00223150_4,NO_SP
WBGene00223150_5,NO_SP
WBGene00223150_6,NO_SP
WBGene00223161,NO_SP
WBGene00223161_2,NO_SP
WBGene00223161_3,NO_SP
WBGene00223161_4,NO_SP
WBGene00223161_5,NO_SP
WBGene00223161_6,NO_SP
WBGene00223161_7,NO_SP
WBGene00223161_8,NO_SP
WBGene00223161_9,NO_SP
WBGene00223161_10,NO_SP
WBGene00223161_11,NO_SP
WBGene00223161_12,NO_SP
WBGene00223169,NO_SP
WBGene00223169_2,NO_SP
WBGene00223169_3,NO_SP
WBGene00223169_4,NO_SP
WBGene00223169_5,NO_SP
WBGene00223172,NO_SP
WBGene00223190,NO_SP
WBGene00223190_2,NO_SP
WBGene00223190_3,NO_SP
WBGene00223190_4,NO_SP
WBGene00223190_5,NO_SP
WBGene00223190_6,NO_SP
WBGene00223190_7,NO_SP
WBGene00223190_8,NO_SP
WBGene00223190_9,NO_SP
WBGene00223190_10,NO_SP
WBGene00223190_11,NO_SP
WBGene00223190_12,NO_SP
WBGene00223194,NO_SP
WBGene00223249,NO_SP
WBGene00223249_2,NO_SP
WBGene00223249_3,NO_SP
WBGene00223249_4,NO_SP
WBGene00223259,NO_SP
WBGene00223333,NO_SP
WBGene00223333_2,NO_SP
WBGene00223352,NO_SP
WBGene00223364,NO_SP
WBGene00223365,NO_SP
WBGene00223365_2,NO_SP
WBGene00223365_3,NO_SP
WBGene00223365_4,NO_SP
WBGene00223365_5,NO_SP
WBGene00223365_6,NO_SP
WBGene00223365_7,NO_SP
WBGene00223381,NO_SP
WBGene00223381_2,NO_SP
WBGene00223381_3,NO_SP
WBGene00223381_4,NO_SP
WBGene00223381_5,NO_SP
WBGene00223381_6,NO_SP
WBGene00223381_7,NO_SP
WBGene00223381_8,NO_SP
WBGene00223381_9,NO_SP
WBGene00223381_10,SP
WBGene00223381_11,SP
WBGene00223381_12,SP
WBGene00223381_13,SP
WBGene00223381_14,SP
WBGene00223381_15,SP
WBGene00223381_16,SP
WBGene00223381_17,SP
WBGene00223381_18,SP
WBGene00223381_19,NO_SP
WBGene00223381_20,NO_SP
WBGene00223381_21,NO_SP
WBGene00223381_22,NO_SP
WBGene00223381_23,NO_SP
WBGene00223381_24,NO_SP
WBGene00223381_25,NO_SP
WBGene00223381_26,NO_SP
WBGene00223381_27,NO_SP
WBGene00223393,NO_SP
WBGene00223393_2,NO_SP
WBGene00223407,SP
WBGene00223407_2,SP
WBGene00223407_3,SP
WBGene00223407_4,SP
WBGene00223407_5,SP
WBGene00223407_6,SP
WBGene00223407_7,SP
WBGene00223407_8,SP
WBGene00223410,NO_SP
WBGene00223423,NO_SP
WBGene00223423_2,NO_SP
WBGene00223423_3,NO_SP
WBGene00223423_4,NO_SP
WBGene00223423_5,NO_SP
WBGene00223423_6,NO_SP
WBGene00223445,NO_SP
WBGene00223445_2,NO_SP
WBGene00223467,NO_SP
WBGene00223467_2,NO_SP
WBGene00223493,NO_SP
WBGene00223493_2,NO_SP
WBGene00223493_3,NO_SP
WBGene00223518,NO_SP
WBGene00223518_2,NO_SP
WBGene00223518_3,NO_SP
WBGene00223518_4,NO_SP
WBGene00223568,NO_SP
WBGene00223568_2,NO_SP
WBGene00223568_3,NO_SP
WBGene00223568_4,NO_SP
WBGene00223592,NO_SP
WBGene00223592_2,NO_SP
WBGene00223592_3,NO_SP
WBGene00223592_4,NO_SP
WBGene00223592_5,NO_SP
WBGene00223592_6,NO_SP
WBGene00223597,NO_SP
WBGene00223600,NO_SP
WBGene00223600_2,NO_SP
WBGene00223600_3,NO_SP
WBGene00223600_4,NO_SP
WBGene00223600_5,NO_SP
WBGene00223600_6,NO_SP
WBGene00223600_7,NO_SP
WBGene00223600_8,NO_SP
WBGene00223600_9,NO_SP
WBGene00223600_10,NO_SP
WBGene00223600_11,NO_SP
WBGene00223600_12,NO_SP
WBGene00223600_13,NO_SP
WBGene00223600_14,NO_SP
WBGene00223608,NO_SP
WBGene00223608_2,NO_SP
WBGene00223608_3,NO_SP
WBGene00223608_4,NO_SP
WBGene00223652,NO_SP
WBGene00223652_2,NO_SP
WBGene00223652_3,NO_SP
WBGene00223652_4,NO_SP
WBGene00223657,SP
WBGene00223657_2,SP
WBGene00223665,NO_SP
WBGene00223665_2,NO_SP
WBGene00223665_3,NO_SP
WBGene00223666,SP
WBGene00223666_2,NO_SP
WBGene00223694,NO_SP
WBGene00223694_2,NO_SP
WBGene00223694_3,NO_SP
WBGene00223694_4,NO_SP
WBGene00223714,NO_SP
WBGene00223714_2,NO_SP
WBGene00223721,NO_SP
WBGene00223721_2,NO_SP
WBGene00223737,NO_SP
WBGene00223740,NO_SP
WBGene00223762,NO_SP
WBGene00223778,NO_SP
WBGene00223793,NO_SP
WBGene00223793_2,NO_SP
WBGene00223793_3,NO_SP
WBGene00223793_4,NO_SP
WBGene00223793_5,NO_SP
WBGene00223793_6,NO_SP
WBGene00223793_7,NO_SP
WBGene00223793_8,NO_SP
WBGene00223793_9,NO_SP
WBGene00223793_10,NO_SP
WBGene00223812,NO_SP
WBGene00223829,NO_SP
WBGene00223829_2,NO_SP
WBGene00223829_3,NO_SP
WBGene00223829_4,NO_SP
WBGene00223829_5,NO_SP
WBGene00223837,LIPO
WBGene00223837_2,LIPO
WBGene00223850,NO_SP
WBGene00223850_2,NO_SP
WBGene00223850_3,NO_SP
WBGene00223850_4,NO_SP
WBGene00223850_5,NO_SP
WBGene00223850_6,NO_SP
WBGene00223850_7,NO_SP
WBGene00223850_8,NO_SP
WBGene00223850_9,NO_SP
WBGene00223850_10,NO_SP
WBGene00223850_11,NO_SP
WBGene00223850_12,NO_SP
WBGene00223851,NO_SP
WBGene00223851_2,NO_SP
WBGene00223894,NO_SP
WBGene00223894_2,NO_SP
WBGene00223932,NO_SP
WBGene00223932_2,NO_SP
WBGene00223932_3,NO_SP
WBGene00223932_4,NO_SP
WBGene00223993,NO_SP
WBGene00223993_2,NO_SP
WBGene00223993_3,NO_SP
WBGene00223993_4,NO_SP
WBGene00223993_5,NO_SP
WBGene00223993_6,NO_SP
WBGene00223993_7,NO_SP
WBGene00223993_8,NO_SP
WBGene00223993_9,NO_SP
WBGene00223993_10,NO_SP
WBGene00223993_11,NO_SP
WBGene00223993_12,NO_SP
WBGene00223993_13,NO_SP
WBGene00223993_14,NO_SP
WBGene00223993_15,NO_SP
WBGene00223993_16,NO_SP
WBGene00223995,NO_SP
WBGene00223999,SP
WBGene00223999_2,SP
WBGene00223999_3,SP
WBGene00223999_4,SP
WBGene00223999_5,SP
WBGene00223999_6,SP
WBGene00223999_7,SP
WBGene00223999_8,SP
WBGene00223999_9,SP
WBGene00224007,NO_SP
WBGene00224007_2,NO_SP
WBGene00224014,NO_SP
WBGene00224026,NO_SP
WBGene00224030,NO_SP
WBGene00224030_2,NO_SP
WBGene00224065,NO_SP
WBGene00224065_2,NO_SP
WBGene00224081,NO_SP
WBGene00224081_2,NO_SP
WBGene00224081_3,NO_SP
WBGene00224081_4,NO_SP
WBGene00224081_5,NO_SP
WBGene00224081_6,NO_SP
WBGene00224081_7,SP
WBGene00224090,NO_SP
WBGene00224130,NO_SP
WBGene00224130_2,NO_SP
WBGene00224130_3,NO_SP
WBGene00224130_4,NO_SP
WBGene00224145,NO_SP
WBGene00224145_2,NO_SP
WBGene00224145_3,NO_SP
WBGene00224145_4,NO_SP
WBGene00224145_5,NO_SP
WBGene00224145_6,NO_SP
WBGene00224145_7,NO_SP
WBGene00224145_8,NO_SP
WBGene00224156,NO_SP
WBGene00224156_2,NO_SP
WBGene00224156_3,NO_SP
WBGene00224191,NO_SP
WBGene00224194,NO_SP
WBGene00224194_2,NO_SP
WBGene00224214,NO_SP
WBGene00224219,NO_SP
WBGene00224219_2,NO_SP
WBGene00224220,SP
WBGene00224257,SP
WBGene00224257_2,SP
WBGene00224257_3,SP
WBGene00224257_4,SP
WBGene00224257_5,SP
WBGene00224257_6,SP
WBGene00224257_7,SP
WBGene00224257_8,SP
WBGene00224264,NO_SP
WBGene00224264_2,NO_SP
WBGene00224269,NO_SP
WBGene00224269_2,NO_SP
WBGene00224289,NO_SP
WBGene00224289_2,NO_SP
WBGene00224289_3,NO_SP
WBGene00224289_4,NO_SP
WBGene00224289_5,NO_SP
WBGene00224289_6,NO_SP
WBGene00224332,NO_SP
WBGene00224365,NO_SP
WBGene00224365_2,NO_SP
WBGene00224365_3,NO_SP
WBGene00224365_4,NO_SP
WBGene00224365_5,NO_SP
WBGene00224365_6,NO_SP
WBGene00224365_7,NO_SP
WBGene00224365_8,NO_SP
WBGene00224365_9,NO_SP
WBGene00224365_10,NO_SP
WBGene00224365_11,NO_SP
WBGene00224365_12,NO_SP
WBGene00224365_13,NO_SP
WBGene00224365_14,NO_SP
WBGene00224365_15,NO_SP
WBGene00224365_16,NO_SP
WBGene00224365_17,NO_SP
WBGene00224365_18,NO_SP
WBGene00224368,NO_SP
WBGene00224368_2,NO_SP
WBGene00224368_3,NO_SP
WBGene00224368_4,NO_SP
WBGene00224373,NO_SP
WBGene00224373_2,NO_SP
WBGene00224373_3,NO_SP
WBGene00224373_4,NO_SP
WBGene00224377,NO_SP
WBGene00224377_2,NO_SP
WBGene00224377_3,NO_SP
WBGene00224403,NO_SP
WBGene00224403_2,NO_SP
WBGene00224406,NO_SP
WBGene00224456,SP
WBGene00224456_2,SP
WBGene00224460,NO_SP
WBGene00224463,NO_SP
WBGene00224470,NO_SP
WBGene00224470_2,NO_SP
WBGene00224492,NO_SP
WBGene00224492_2,NO_SP
WBGene00224492_3,NO_SP
WBGene00224492_4,NO_SP
WBGene00224492_5,NO_SP
WBGene00224492_6,NO_SP
WBGene00224492_7,NO_SP
WBGene00224492_8,NO_SP
WBGene00224492_9,NO_SP
WBGene00224498,NO_SP
WBGene00224498_2,NO_SP
WBGene00224556,SP
WBGene00224556_2,SP
WBGene00224556_3,NO_SP
WBGene00224556_4,NO_SP
WBGene00224561,NO_SP
WBGene00224584,NO_SP
WBGene00224584_2,NO_SP
WBGene00224604,NO_SP
WBGene00224604_2,NO_SP
WBGene00224604_3,NO_SP
WBGene00224604_4,NO_SP
WBGene00224604_5,NO_SP
WBGene00224604_6,NO_SP
WBGene00224604_7,NO_SP
WBGene00224604_8,NO_SP
WBGene00224604_9,NO_SP
WBGene00224604_10,NO_SP
WBGene00224611,NO_SP
WBGene00224611_2,NO_SP
WBGene00224611_3,NO_SP
WBGene00224628,NO_SP
WBGene00224634,SP
WBGene00224634_2,SP
WBGene00224634_3,SP
WBGene00224634_4,SP
WBGene00224634_5,SP
WBGene00224634_6,SP
WBGene00224634_7,SP
WBGene00224634_8,SP
WBGene00224634_9,SP
WBGene00224634_10,SP
WBGene00224668,NO_SP
WBGene00224668_2,NO_SP
WBGene00224686,NO_SP
WBGene00224686_2,NO_SP
WBGene00224708,NO_SP
WBGene00224712,NO_SP
WBGene00224751,NO_SP
WBGene00224763,NO_SP
WBGene00224769,NO_SP
WBGene00224786,NO_SP
WBGene00224786_2,NO_SP
WBGene00224794,SP
WBGene00224794_2,SP
WBGene00224794_3,SP
WBGene00224794_4,SP
WBGene00224795,NO_SP
WBGene00224795_2,NO_SP
WBGene00224795_3,NO_SP
WBGene00224797,NO_SP
WBGene00224797_2,NO_SP
WBGene00224797_3,NO_SP
WBGene00224797_4,NO_SP
WBGene00224879,NO_SP
WBGene00224883,NO_SP
WBGene00224883_2,NO_SP
WBGene00224883_3,NO_SP
WBGene00224883_4,NO_SP
WBGene00224898,NO_SP
WBGene00224898_2,NO_SP
WBGene00224898_3,NO_SP
WBGene00224898_4,NO_SP
WBGene00224898_5,NO_SP
WBGene00224898_6,NO_SP
WBGene00224910,NO_SP
WBGene00224985,NO_SP
WBGene00224985_2,NO_SP
WBGene00224985_3,NO_SP
WBGene00224985_4,NO_SP
WBGene00225008,NO_SP
WBGene00225008_2,NO_SP
WBGene00225050,NO_SP
WBGene00225050_2,NO_SP
WBGene00225050_3,NO_SP
WBGene00225050_4,NO_SP
WBGene00225066,NO_SP
WBGene00225066_2,NO_SP
WBGene00225096,NO_SP
WBGene00225149,NO_SP
WBGene00225158,NO_SP
WBGene00225158_2,NO_SP
WBGene00225158_3,NO_SP
WBGene00225158_4,NO_SP
WBGene00225158_5,NO_SP
WBGene00225163,NO_SP
WBGene00225163_2,NO_SP
WBGene00225163_3,NO_SP
WBGene00225163_4,NO_SP
WBGene00225163_5,NO_SP
WBGene00225163_6,NO_SP
WBGene00225163_7,NO_SP
WBGene00225163_8,NO_SP
WBGene00225163_9,NO_SP
WBGene00225163_10,NO_SP
WBGene00225163_11,NO_SP
WBGene00225163_12,NO_SP
WBGene00225169,NO_SP
WBGene00225169_2,NO_SP
WBGene00225199,NO_SP
WBGene00225236,NO_SP
WBGene00225236_2,NO_SP
WBGene00225238,SP
WBGene00225238_2,NO_SP
WBGene00225258,NO_SP
WBGene00225258_2,NO_SP
WBGene00225273,NO_SP
WBGene00225273_2,NO_SP
WBGene00225273_3,NO_SP
WBGene00225273_4,NO_SP
WBGene00225283,NO_SP
WBGene00225283_2,NO_SP
WBGene00225283_3,NO_SP
WBGene00225290,NO_SP
WBGene00225290_2,NO_SP
WBGene00225290_3,NO_SP
WBGene00225290_4,NO_SP
WBGene00225290_5,NO_SP
WBGene00225290_6,NO_SP
WBGene00225297,SP
WBGene00225297_2,SP
WBGene00225321,NO_SP
WBGene00225321_2,NO_SP
WBGene00225349,SP
WBGene00225349_2,SP
WBGene00225366,NO_SP
WBGene00225366_2,NO_SP
WBGene00225366_3,NO_SP
WBGene00225373,NO_SP
WBGene00225373_2,NO_SP
WBGene00225373_3,NO_SP
WBGene00225374,NO_SP
WBGene00225374_2,NO_SP
WBGene00225374_3,NO_SP
WBGene00225374_4,NO_SP
WBGene00225379,NO_SP
WBGene00225379_2,NO_SP
WBGene00225379_3,NO_SP
WBGene00225379_4,NO_SP
WBGene00225382,NO_SP
WBGene00225382_2,NO_SP
WBGene00225382_3,NO_SP
WBGene00225382_4,NO_SP
WBGene00225382_5,NO_SP
WBGene00225383,NO_SP
WBGene00225383_2,NO_SP
WBGene00225383_3,NO_SP
WBGene00225383_4,NO_SP
WBGene00225383_5,NO_SP
WBGene00225383_6,NO_SP
WBGene00225386,NO_SP
WBGene00225386_2,NO_SP
WBGene00225386_3,NO_SP
WBGene00225386_4,NO_SP
WBGene00225387,SP
WBGene00225404,NO_SP
WBGene00225405,NO_SP
WBGene00225405_2,NO_SP
WBGene00225405_3,NO_SP
WBGene00225405_4,NO_SP
WBGene00225421,NO_SP
WBGene00225421_2,NO_SP
WBGene00225425,NO_SP
WBGene00225434,NO_SP
WBGene00225434_2,NO_SP
WBGene00225442,SP
WBGene00225456,NO_SP
WBGene00225456_2,NO_SP
WBGene00225456_3,NO_SP
WBGene00225456_4,NO_SP
WBGene00225456_5,NO_SP
WBGene00225456_6,NO_SP
WBGene00225495,NO_SP
WBGene00225495_2,NO_SP
WBGene00225495_3,NO_SP
WBGene00225495_4,NO_SP
WBGene00225507,NO_SP
WBGene00225507_2,NO_SP
WBGene00225507_3,NO_SP
WBGene00225507_4,NO_SP
WBGene00225507_5,NO_SP
WBGene00225507_6,NO_SP
WBGene00225570,NO_SP
WBGene00225570_2,NO_SP
WBGene00225570_3,NO_SP
WBGene00225570_4,NO_SP
WBGene00225576,NO_SP
WBGene00225576_2,NO_SP
WBGene00225595,NO_SP
WBGene00225597,NO_SP
WBGene00225597_2,NO_SP
WBGene00225610,NO_SP
WBGene00225610_2,NO_SP
WBGene00225627,NO_SP
WBGene00225644,NO_SP
WBGene00225644_2,NO_SP
WBGene00225659,NO_SP
WBGene00225659_2,NO_SP
WBGene00225660,NO_SP
WBGene00225660_2,NO_SP
WBGene00225691,NO_SP
WBGene00225691_2,NO_SP
WBGene00225691_3,NO_SP
WBGene00225691_4,NO_SP
WBGene00225722,NO_SP
WBGene00225722_2,NO_SP
WBGene00225764,SP
WBGene00225764_2,SP
WBGene00225764_3,SP
WBGene00225764_4,SP
WBGene00225764_5,SP
WBGene00225764_6,SP
WBGene00225764_7,SP
WBGene00225764_8,SP
WBGene00225764_9,SP
WBGene00225771,NO_SP
WBGene00225771_2,NO_SP
WBGene00225771_3,NO_SP
WBGene00225778,NO_SP
WBGene00225778_2,NO_SP
WBGene00225784,NO_SP
WBGene00225792,NO_SP
WBGene00225792_2,NO_SP
WBGene00225792_3,NO_SP
WBGene00225808,NO_SP
WBGene00225809,NO_SP
WBGene00225828,NO_SP
WBGene00225831,NO_SP
WBGene00225831_2,NO_SP
WBGene00225841,NO_SP
WBGene00225841_2,NO_SP
WBGene00225841_3,NO_SP
WBGene00225841_4,NO_SP
WBGene00225841_5,NO_SP
WBGene00225841_6,NO_SP
WBGene00225841_7,NO_SP
WBGene00225841_8,NO_SP
WBGene00225841_9,NO_SP
WBGene00225841_10,NO_SP
WBGene00225841_11,NO_SP
WBGene00225841_12,NO_SP
WBGene00225851,NO_SP
WBGene00225882,NO_SP
WBGene00225882_2,NO_SP
WBGene00225895,NO_SP
WBGene00225913,SP
WBGene00225913_2,SP
WBGene00225920,NO_SP
